task,noise,method,k,seed,n_edges,frac_edges,frac_syn,wall_s,sugar100__readout_full,sugar100__readout,sugar100__readout_ratio,sugar100__readout_trial_sd,sugar100__n_active_full,sugar100__n_active,sugar100__jaccard_active,sugar100__pearson_union,sugar100__pearson_fullactive,sugar100__mean_abs_rate_diff,sugar100_bitter100__readout_full,sugar100_bitter100__readout,sugar100_bitter100__readout_ratio,sugar100_bitter100__readout_trial_sd,sugar100_bitter100__n_active_full,sugar100_bitter100__n_active,sugar100_bitter100__jaccard_active,sugar100_bitter100__pearson_union,sugar100_bitter100__pearson_fullactive,sugar100_bitter100__mean_abs_rate_diff,suppression_full,suppression,jonCE100__readout_full,jonCE100__readout,jonCE100__readout_ratio,jonCE100__readout_trial_sd,jonCE100__n_active_full,jonCE100__n_active,jonCE100__jaccard_active,jonCE100__pearson_union,jonCE100__pearson_fullactive,jonCE100__mean_abs_rate_diff,jonF100__readout_full,jonF100__readout,jonF100__readout_ratio,jonF100__readout_trial_sd,jonF100__n_active_full,jonF100__n_active,jonF100__jaccard_active,jonF100__pearson_union,jonF100__pearson_fullactive,jonF100__mean_abs_rate_diff,specificity_full,specificity
groom,0.0,shuf,31,2,150088,0.0102189814816706,0.1696945914260617,380,,,,,,,,,,,,,,,,,,,,,,,24.33333333333333,0.0,0.0,0.0,188.0,32.0,0.116751269035533,0.3356595726531101,0.3609782638663896,11.642978003384094,0.3333333333333333,0.0,0.0,0.0,25.0,0.0,0.0,,,18.133333333333336,24.0,0.0
groom,3.5,mag,0,0,14687178,1.0,1.0,739,,,,,,,,,,,,,,,,,,,,,,,37.333333333333336,37.333333333333336,1.0,0.4714045207910317,99665.0,99665.0,1.0,1.0,1.0,0.0,16.0,16.0,1.0,0.816496580927726,99872.0,99872.0,1.0,0.9999999999999998,0.9999999999999998,0.0,,
groom,3.5,act,2,0,4770900,0.3248343555174452,0.6868495842841976,745,,,,,,,,,,,,,,,,,,,,,,,37.333333333333336,36.66666666666666,0.982142857142857,0.4714045207910317,99665.0,99934.0,0.7599925931804354,0.9988242870293236,0.9989207553786236,0.6486669194390804,16.0,14.0,0.875,4.546060565661952,99872.0,100350.0,0.7618352046742459,0.9987142749117242,0.9988086677431072,0.6529278565813712,21.333333333333336,22.666666666666664
groom,3.5,shuf,2,0,4770900,0.3248343555174452,0.7627094809660686,720,,,,,,,,,,,,,,,,,,,,,,,37.333333333333336,43.333333333333336,1.1607142857142858,0.9428090415820634,99665.0,107055.0,0.7199720437980497,0.7723511436702898,0.7916415923009263,3.72863624765645,16.0,18.33333333333333,1.1458333333333333,0.9428090415820634,99872.0,107294.0,0.7234964767348026,0.7733537337569155,0.792659000382385,3.6855073307765056,21.333333333333336,25.000000000000004
groom,3.5,shuf,2,1,4770900,0.3248343555174452,0.7627094809660686,720,,,,,,,,,,,,,,,,,,,,,,,37.333333333333336,58.66666666666666,1.5714285714285712,1.247219128924647,99665.0,106740.0,0.7214044451857721,0.7730543435446652,0.7924136238162104,3.716203105236089,16.0,31.0,1.9375,1.632993161855452,99872.0,106808.0,0.7222615724344819,0.7741582028605575,0.7932993290704117,3.6670610946766105,21.333333333333336,27.666666666666664
groom,3.5,shuf,2,2,4770900,0.3248343555174452,0.7627094809660686,719,,,,,,,,,,,,,,,,,,,,,,,37.333333333333336,20.0,0.5357142857142857,3.265986323710904,99665.0,106767.0,0.7195645111579438,0.7598533365465127,0.7788352610768188,3.759875828481148,16.0,22.33333333333333,1.3958333333333333,3.299831645537222,99872.0,107027.0,0.7207598326638223,0.7613153913051587,0.780648619393191,3.716035829237256,21.333333333333336,-2.333333333333332
groom,3.5,act,5,0,2071412,0.1410353983590312,0.3846541247137747,745,,,,,,,,,,,,,,,,,,,,,,,37.333333333333336,35.333333333333336,0.9464285714285714,1.247219128924647,99665.0,103560.0,0.7622549232143322,0.998421957745857,0.9985445211299931,0.6913687301821293,16.0,0.6666666666666666,0.0416666666666666,0.9428090415820634,99872.0,103709.0,0.7627892075367138,0.9981951697303236,0.9983173626093856,0.7045003232659093,21.333333333333336,34.66666666666667
groom,3.5,shuf,5,0,2071412,0.1410353983590312,0.5733365339714506,719,,,,,,,,,,,,,,,,,,,,,,,37.333333333333336,18.666666666666668,0.5,1.247219128924647,99665.0,104814.0,0.7276168267727845,0.8155255318895351,0.8221843865320042,3.376332457466973,16.0,27.33333333333333,1.7083333333333333,2.3570226039551585,99872.0,104961.0,0.7315001098919678,0.8158938148867177,0.8228059446459689,3.345807480543486,21.333333333333336,-8.666666666666664
groom,3.5,shuf,5,1,2071412,0.1410353983590312,0.5733365339714506,721,,,,,,,,,,,,,,,,,,,,,,,37.333333333333336,34.0,0.9107142857142856,3.741657386773941,99665.0,104838.0,0.7264484647919428,0.8150980588788926,0.824721993196576,3.3550522148024955,16.0,16.0,1.0,1.632993161855452,99872.0,104952.0,0.7280350966000169,0.8156335118738212,0.8246247660851954,3.31599313816474,21.333333333333336,18.0
groom,3.5,shuf,5,2,2071412,0.1410353983590312,0.5733365339714506,719,,,,,,,,,,,,,,,,,,,,,,,37.333333333333336,19.0,0.5089285714285714,2.449489742783178,99665.0,104336.0,0.7251524300005919,0.81255901059711,0.8200413322843305,3.386702860863756,16.0,29.33333333333333,1.8333333333333333,3.39934634239519,99872.0,104682.0,0.7283819180397128,0.8130865684581385,0.8211274813996626,3.3516237149697234,21.333333333333336,-10.333333333333332
groom,3.5,act,10,0,895137,0.060946834034421,0.2077423759328278,726,,,,,,,,,,,,,,,,,,,,,,,37.333333333333336,36.66666666666666,0.982142857142857,1.699673171197595,99665.0,107397.0,0.7542572479116186,0.984292764270042,0.9844378241584856,1.2397360082688036,16.0,1.0,0.0625,0.816496580927726,99872.0,107614.0,0.755707492088206,0.9840498556722987,0.9841923739797436,1.2368940637569317,21.333333333333336,35.666666666666664
groom,3.5,shuf,10,0,895137,0.060946834034421,0.4067287727599152,706,,,,,,,,,,,,,,,,,,,,,,,37.333333333333336,14.333333333333334,0.3839285714285714,3.6817870057290873,99665.0,105555.0,0.7320043549081334,0.8056144358559195,0.8096608080306977,3.377751708344938,16.0,18.0,1.125,2.8284271247461903,99872.0,105960.0,0.7316597119396958,0.8058691584063299,0.8089945815320955,3.335680553686005,21.333333333333336,-3.666666666666666
groom,3.5,shuf,10,1,895137,0.060946834034421,0.4067287727599152,704,,,,,,,,,,,,,,,,,,,,,,,37.333333333333336,9.333333333333334,0.25,1.247219128924647,99665.0,106476.0,0.7303869722152271,0.8020712852503387,0.8066589664160394,3.393970172640532,16.0,21.0,1.3125,3.265986323710904,99872.0,106107.0,0.7306541867616663,0.803152489050734,0.8070827411188997,3.349899454984401,21.333333333333336,-11.666666666666666
groom,3.5,shuf,10,2,895137,0.060946834034421,0.4067287727599152,703,,,,,,,,,,,,,,,,,,,,,,,37.333333333333336,42.333333333333336,1.1339285714285714,7.542472332656507,99665.0,106375.0,0.7284364880962367,0.8003643295299936,0.8062432180351301,3.381264365887623,16.0,4.666666666666667,0.2916666666666667,3.39934634239519,99872.0,106493.0,0.7317730186969219,0.8013244263318432,0.8068606661217526,3.345915433072628,21.333333333333336,37.66666666666667
groom,3.5,act,31,0,150088,0.0102189814816706,0.0728398358749242,712,,,,,,,,,,,,,,,,,,,,,,,37.333333333333336,15.666666666666666,0.4196428571428571,1.247219128924647,99665.0,109636.0,0.7366495187520743,0.9281989015693122,0.9286006321824648,2.1667855957517426,16.0,0.3333333333333333,0.0208333333333333,0.4714045207910317,99872.0,109913.0,0.736659547343499,0.9278550770544336,0.9282310782491616,2.1572045894799583,21.333333333333336,15.333333333333332
groom,3.5,shuf,31,0,150088,0.0102189814816706,0.1696945914260617,714,,,,,,,,,,,,,,,,,,,,,,,37.333333333333336,1.0,0.0267857142857142,0.816496580927726,99665.0,112997.0,0.7276530753170367,0.6860082074929074,0.6886852784871521,4.019467665369545,16.0,0.3333333333333333,0.0208333333333333,0.4714045207910317,99872.0,113056.0,0.7309812210389399,0.6863147153110718,0.6884504981424756,3.983922716310327,21.333333333333336,0.6666666666666667
groom,3.5,shuf,31,1,150088,0.0102189814816706,0.1696945914260617,720,,,,,,,,,,,,,,,,,,,,,,,37.333333333333336,0.3333333333333333,0.0089285714285714,0.4714045207910317,99665.0,112938.0,0.7293232471124126,0.6921868005347076,0.6951893845455825,3.9910308551596994,16.0,2.0,0.125,0.0,99872.0,112866.0,0.7293101065689039,0.692302762741879,0.6946893254307569,3.9571502505033096,21.333333333333336,-1.6666666666666667
groom,3.5,shuf,31,2,150088,0.0102189814816706,0.1696945914260617,718,,,,,,,,,,,,,,,,,,,,,,,37.333333333333336,0.6666666666666666,0.0178571428571428,0.4714045207910317,99665.0,113112.0,0.7286715900135676,0.6879469349412789,0.6902222847985907,4.011739663815026,16.0,0.6666666666666666,0.0416666666666666,0.4714045207910317,99872.0,113110.0,0.7274740248679953,0.6878435802409276,0.6898356641709423,3.980520340765615,21.333333333333336,0.0
sugar,0.0,mag,0,0,14687178,1.0,1.0,149,66.33333333333333,66.33333333333333,1.0,4.642796092394706,348.0,348.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sugar,0.0,shuf,2,0,4770900,0.3248343555174452,0.7627094809660686,141,66.33333333333333,0.0,0.0,0.0,348.0,80.0,0.1536388140161725,0.4638987850553984,0.4905104631413479,17.98921832884097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sugar,0.0,shuf,2,1,4770900,0.3248343555174452,0.7627094809660686,141,66.33333333333333,0.0,0.0,0.0,348.0,70.0,0.1515151515151515,0.4739102952416379,0.4951732803578583,18.41322314049587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sugar,0.0,shuf,2,2,4770900,0.3248343555174452,0.7627094809660686,144,66.33333333333333,0.0,0.0,0.0,348.0,71.0,0.1510989010989011,0.4822393799804234,0.5004418906333019,18.18956043956044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sugar,0.0,shuf,5,0,2071412,0.1410353983590312,0.5733365339714506,139,66.33333333333333,0.0,0.0,0.0,348.0,74.0,0.1754874651810584,0.5336404627873156,0.5551177726737273,17.66573816155989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sugar,0.0,shuf,5,1,2071412,0.1410353983590312,0.5733365339714506,142,66.33333333333333,0.0,0.0,0.0,348.0,83.0,0.1586021505376344,0.4745075746855174,0.5218480406380872,17.916666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sugar,0.0,shuf,5,2,2071412,0.1410353983590312,0.5733365339714506,141,66.33333333333333,0.0,0.0,0.0,348.0,54.0,0.1420454545454545,0.5752589320436141,0.5776334728782138,17.989583333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sugar,0.0,shuf,10,0,895137,0.060946834034421,0.4067287727599152,141,66.33333333333333,0.0,0.0,0.0,348.0,50.0,0.1242937853107344,0.5564973932999212,0.5761436484042536,18.124293785310734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sugar,0.0,shuf,10,1,895137,0.060946834034421,0.4067287727599152,142,66.33333333333333,0.0,0.0,0.0,348.0,53.0,0.1264044943820224,0.5246969824041436,0.5412960796808832,18.71722846441948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sugar,0.0,shuf,10,2,895137,0.060946834034421,0.4067287727599152,143,66.33333333333333,0.0,0.0,0.0,348.0,51.0,0.1271186440677966,0.560118136417008,0.5732817765062878,18.221280602636533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sugar,0.0,shuf,31,0,150088,0.0102189814816706,0.1696945914260617,146,66.33333333333333,12.666666666666666,0.1909547738693467,1.699673171197595,348.0,74.0,0.2057142857142857,0.4880964466779106,0.4898241818823854,19.36380952380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sugar,0.0,shuf,31,1,150088,0.0102189814816706,0.1696945914260617,146,66.33333333333333,0.6666666666666666,0.0100502512562814,0.9428090415820634,348.0,49.0,0.1375358166189111,0.4626070784252128,0.4628524168180463,20.052531041069724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sugar,0.0,shuf,31,2,150088,0.0102189814816706,0.1696945914260617,145,66.33333333333333,9.666666666666666,0.1457286432160804,1.699673171197595,348.0,76.0,0.1777777777777777,0.5012442720485182,0.5152309913596013,18.29907407407408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sugar,0.0,randm,1,0,7382052,0.5026188148601454,0.7890017962201847,164,66.33333333333333,63.333333333333336,0.9547738693467338,2.6246692913372702,348.0,342.0,0.9327731092436976,0.992213147321378,0.9921916964457697,2.704948646125117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sugar,0.0,randm,1,1,7382052,0.5026188148601454,0.7888043292488324,166,66.33333333333333,65.66666666666667,0.9899497487437188,4.109609335312651,348.0,350.0,0.9281767955801103,0.9900651493699348,0.9898473155978164,2.8029465930018413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sugar,0.0,randm,1,2,7382052,0.5026188148601454,0.7889760165992725,169,66.33333333333333,66.66666666666667,1.0050251256281408,2.0548046676563256,348.0,335.0,0.9348441926345608,0.9897477599981316,0.9896923476356198,2.557129367327668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sugar,0.0,randm,2,0,4770900,0.3248343555174452,0.6494762749732027,158,66.33333333333333,61.66666666666666,0.9296482412060302,2.494438257849294,348.0,331.0,0.8756906077348067,0.9400117105242188,0.9394884600544572,6.980662983425416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sugar,0.0,randm,2,1,4770900,0.3248343555174452,0.6494978495420632,155,66.33333333333333,64.66666666666667,0.9748743718592966,0.9428090415820634,348.0,308.0,0.8375350140056023,0.9474358976269528,0.946827807489782,5.873015873015873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sugar,0.0,randm,2,2,4770900,0.3248343555174452,0.6497396210933669,156,66.33333333333333,66.33333333333333,1.0,6.342099196813483,348.0,317.0,0.8627450980392157,0.9614802671235184,0.9609678297493814,5.151260504201681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sugar,0.0,randm,3,0,3428019,0.2334021552676763,0.5489618929280476,156,66.33333333333333,61.333333333333336,0.9246231155778896,8.956685895029603,348.0,264.0,0.6495956873315364,0.787944602917982,0.7864940343056573,10.183288409703504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sugar,0.0,randm,3,1,3428019,0.2334021552676763,0.5491044100975877,152,66.33333333333333,62.66666666666666,0.9447236180904522,0.9428090415820634,348.0,302.0,0.8055555555555556,0.9348952165206256,0.9348028834392844,7.4527777777777775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sugar,0.0,randm,3,2,3428019,0.2334021552676763,0.5490997125619622,152,66.33333333333333,54.333333333333336,0.8190954773869348,2.867441755680876,348.0,229.0,0.5722070844686649,0.7813316229417265,0.779084177623882,10.864668483197097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sugar,0.0,randm,5,0,2071412,0.1410353983590312,0.4118370775691367,150,66.33333333333333,12.0,0.1809045226130653,5.354126134736337,348.0,166.0,0.4438202247191011,0.6932918396066833,0.6949534689369294,16.85112359550562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sugar,0.0,randm,5,1,2071412,0.1410353983590312,0.4120205655836681,151,66.33333333333333,13.0,0.1959798994974874,10.23067283548187,348.0,196.0,0.5587392550143266,0.7325094579141236,0.7328426982386531,16.87106017191977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sugar,0.0,randm,5,2,2071412,0.1410353983590312,0.4118823671162353,151,66.33333333333333,44.333333333333336,0.6683417085427137,1.699673171197595,348.0,218.0,0.5898876404494382,0.745649023523883,0.7467985031989562,13.588951310861423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sugar,0.0,randm,10,0,895137,0.060946834034421,0.2366733802911369,146,66.33333333333333,1.6666666666666667,0.0251256281407035,0.4714045207910317,348.0,49.0,0.1408045977011494,0.5516335450432742,0.5516335450432742,20.049808429118773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sugar,0.0,randm,10,1,895137,0.060946834034421,0.236584392297716,146,66.33333333333333,1.3333333333333333,0.0201005025125628,0.4714045207910317,348.0,39.0,0.1120689655172413,0.5271185899479964,0.5271185899479964,20.001915708812263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sugar,0.0,randm,10,2,895137,0.060946834034421,0.2368259744322606,145,66.33333333333333,0.0,0.0,0.0,348.0,18.0,0.0487106017191977,0.394620849641164,0.3950119495626942,20.975167144221587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sugar,0.0,randm,3,3,3428019,0.2334021552676763,0.5489794139782636,140,66.33333333333333,64.33333333333333,0.9698492462311558,0.4714045207910317,348.0,334.0,0.7178841309823678,0.937126321515757,0.9341171191373376,6.718723761544919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sugar,0.0,randm,3,4,3428019,0.2334021552676763,0.5488984004304004,333,66.33333333333333,42.333333333333336,0.6381909547738694,2.867441755680876,348.0,234.0,0.6440677966101694,0.8076836897588111,0.8092339820629654,12.210922787193972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sugar,0.0,randm,5,3,2071412,0.1410353983590312,0.4120044462174695,336,66.33333333333333,17.333333333333332,0.2613065326633166,2.867441755680876,348.0,174.0,0.4704225352112676,0.684900652571103,0.6894911675760687,16.917370892018777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sugar,0.0,randm,5,4,2071412,0.14103539835903126,0.41186219423139214,258,66.33333333333333,26.333333333333332,0.3969849246231156,1.699673171197595,348.0,172.0,0.45251396648044695,0.7397131662385618,0.741830755811019,15.426443202979517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
