task,noise,method,k,seed,n_edges,frac_edges,frac_syn,wall_s,sugar100__readout_full,sugar100__readout,sugar100__readout_ratio,sugar100__readout_trial_sd,sugar100__n_active_full,sugar100__n_active,sugar100__jaccard_active,sugar100__pearson_union,sugar100__pearson_fullactive,sugar100__mean_abs_rate_diff,sugar100_bitter100__readout_full,sugar100_bitter100__readout,sugar100_bitter100__readout_ratio,sugar100_bitter100__readout_trial_sd,sugar100_bitter100__n_active_full,sugar100_bitter100__n_active,sugar100_bitter100__jaccard_active,sugar100_bitter100__pearson_union,sugar100_bitter100__pearson_fullactive,sugar100_bitter100__mean_abs_rate_diff,suppression_full,suppression,jonCE100__readout_full,jonCE100__readout,jonCE100__readout_ratio,jonCE100__readout_trial_sd,jonCE100__n_active_full,jonCE100__n_active,jonCE100__jaccard_active,jonCE100__pearson_union,jonCE100__pearson_fullactive,jonCE100__mean_abs_rate_diff,jonF100__readout_full,jonF100__readout,jonF100__readout_ratio,jonF100__readout_trial_sd,jonF100__n_active_full,jonF100__n_active,jonF100__jaccard_active,jonF100__pearson_union,jonF100__pearson_fullactive,jonF100__mean_abs_rate_diff,specificity_full,specificity
groom,3.5,dp,5,0,2071412,0.1410353983590312,0.5733365339714506,770,,,,,,,,,,,,,,,,,,,,,,,37.333333333333336,0.3333333333333333,0.0089285714285714,0.4714045207910317,99502.0,116370.0,0.7269898159185273,0.0861426749705402,0.1078056628807254,4.847012109430208,16.0,1.3333333333333333,0.0833333333333333,0.9428090415820634,99624.0,116583.0,0.7290197207427667,0.0922516548850286,0.1152359060093802,4.784244731272226,21.333333333333336,-1.0
groom,3.5,dp,5,1,2071412,0.1410353983590312,0.5733365339714506,778,,,,,,,,,,,,,,,,,,,,,,,37.333333333333336,1.3333333333333333,0.0357142857142857,0.4714045207910317,99502.0,115823.0,0.7242967079606333,0.0813703532224056,0.1022223833449579,4.841911107196147,16.0,0.6666666666666666,0.0416666666666666,0.4714045207910317,99624.0,116080.0,0.7252179476925538,0.0745968736951021,0.094370400407814,4.778669119411341,21.333333333333336,0.6666666666666666
groom,3.5,dp,5,2,2071412,0.1410353983590312,0.5733365339714506,787,,,,,,,,,,,,,,,,,,,,,,,37.333333333333336,2.0,0.0535714285714285,1.632993161855452,99502.0,116371.0,0.7267905994528613,0.0909447125643828,0.1134867111123982,4.860767594029468,16.0,0.6666666666666666,0.0416666666666666,0.9428090415820634,99624.0,116499.0,0.7287212343723753,0.0970255125098654,0.1197394992124168,4.781115937044237,21.333333333333336,1.3333333333333337
groom,3.5,mag,10,0,895137,0.060946834034421,0.4067287727599152,803,,,,,,,,,,,,,,,,,,,,,,,37.333333333333336,8.666666666666666,0.2321428571428571,2.0548046676563256,99502.0,105138.0,0.7402100429440027,0.8802998369430372,0.8808335567716682,2.811003869212127,16.0,9.333333333333334,0.5833333333333334,1.247219128924647,99624.0,105686.0,0.7419376734004735,0.8809721619143662,0.881435941280478,2.7616583095062346,21.333333333333336,-0.6666666666666679
groom,3.5,dp,10,0,895137,0.060946834034421,0.4067287727599152,797,,,,,,,,,,,,,,,,,,,,,,,37.333333333333336,0.3333333333333333,0.0089285714285714,0.4714045207910317,99502.0,115967.0,0.7256571254665151,0.1161456184398347,0.1400457857096273,4.841537056910829,16.0,1.0,0.0625,0.816496580927726,99624.0,116000.0,0.7268708354689902,0.1159020264136669,0.1391617582134336,4.79232605074321,21.333333333333336,-0.6666666666666667
groom,3.5,dp,10,1,895137,0.060946834034421,0.4067287727599152,802,,,,,,,,,,,,,,,,,,,,,,,37.333333333333336,1.0,0.0267857142857142,0.816496580927726,99502.0,115916.0,0.7250276269639168,0.1101822363175348,0.1340882399032055,4.8545940838258135,16.0,2.333333333333333,0.1458333333333333,1.247219128924647,99624.0,116283.0,0.7275600505689002,0.1178956754421736,0.1421266830137829,4.789106882811375,21.333333333333336,-1.3333333333333337
groom,3.5,dp,10,2,895137,0.060946834034421,0.4067287727599152,774,,,,,,,,,,,,,,,,,,,,,,,37.333333333333336,0.3333333333333333,0.0089285714285714,0.4714045207910317,99502.0,115690.0,0.7232592592592593,0.1061877324890909,0.1281711334557631,4.843024357691023,16.0,0.3333333333333333,0.0208333333333333,0.4714045207910317,99624.0,115858.0,0.7259824103295259,0.1030559760660799,0.124441035623668,4.775085572091483,21.333333333333336,0.0
groom,3.5,mag,31,0,150088,0.0102189814816706,0.1696945914260617,777,,,,,,,,,,,,,,,,,,,,,,,37.333333333333336,1.0,0.0267857142857142,0.0,99502.0,112934.0,0.7281616582334087,0.703216226361276,0.7047540367629298,3.954048234981479,16.0,1.3333333333333333,0.0833333333333333,0.4714045207910317,99624.0,113248.0,0.7296260786193672,0.7031238372187846,0.7049297586567153,3.904388145885131,21.333333333333336,-0.3333333333333332
groom,3.5,dp,31,0,150088,0.0102189814816706,0.1696945914260617,772,,,,,,,,,,,,,,,,,,,,,,,37.333333333333336,3.6666666666666665,0.0982142857142857,2.3570226039551585,99502.0,115189.0,0.7213977020341729,0.1461752873995519,0.168209143114183,4.843512215460356,16.0,5.0,0.3125,1.632993161855452,99624.0,115122.0,0.7222391530996872,0.1486893568063929,0.173036486968655,4.801178923730853,21.333333333333336,-1.3333333333333337
groom,3.5,dp,31,1,150088,0.0102189814816706,0.1696945914260617,772,,,,,,,,,,,,,,,,,,,,,,,37.333333333333336,1.6666666666666667,0.0446428571428571,0.4714045207910317,99502.0,114739.0,0.7197062128752609,0.1318869891923271,0.15432306928488,4.905859688553541,16.0,1.6666666666666667,0.1041666666666666,0.4714045207910317,99624.0,114920.0,0.722138384973511,0.1325954474486337,0.1559219274008791,4.85274522395248,21.333333333333336,0.0
groom,3.5,dp,31,2,150088,0.010218981481670612,0.16969459142606177,773,,,,,,,,,,,,,,,,,,,,,,,37.333333333333336,8.666666666666666,0.23214285714285712,3.2998316455372216,99502.0,115279.0,0.7215533824943893,0.14540959054971975,0.16707418801577803,4.836491396815219,16.0,4.666666666666667,0.2916666666666667,0.4714045207910317,99624.0,115373.0,0.7227323717948718,0.14282921436227353,0.16409283181427106,4.78193376068376,21.333333333333336,3.999999999999999
